-0.028307684	-0.0201521	0.01387214	0.0024532322	-0.016078178	-0.017237471	-0.009103478	0.011165872	0.035847437	-0.017927194	0.021470973	0.037134286	-0.018946953	-0.03316028	-0.029061995	-0.025741782
-0.115025915	-0.038049612	-0.13885485	-0.097310565	-0.00092898833	-0.052384015	0.12983121	0.097970754	0.05525201	-0.0532727	0.045977622	0.06341022	-0.06383565	-0.040606722	-0.0070213666	0.0040334724
-0.13027887	-0.059670534	-0.5040341	-0.15369274	0.028573273	-0.05270221	0.10279325	0.049194776	0.13484026	-0.06818094	0.12668237	0.16756667	-0.102042206	-0.114662364	0.04999856	0.09448597
0.2967244	0.23476173	0.33492145	0.36931777	-0.24138567	0.2793073	-0.31754935	-0.28918028	-0.27115685	0.15994637	-0.23500128	0.042957727	-0.03296976	0.26600626	-0.26312017	-0.20366016
0.0016643783	0.088276826	-0.13201506	-0.02118609	-0.019984527	0.0055514947	-0.03587865	-0.043893248	0.0015476175	0.01802121	-0.047012866	0.092910126	-0.1758242	0.04775712	-0.039971024	-0.051304556
-0.030411704	0.024334261	-0.1466012	-0.0066135637	0.036707696	-0.0066692806	8.413898e-05	0.006012215	0.0402957	0.029245114	0.07177468	0.0079001635	0.021965835	-0.050741494	0.0012578581	0.04403923
0.28514373	0.2473837	-0.047964025	0.28324336	-0.22642693	0.3010695	-0.27971768	-0.2321998	-0.21397409	0.23400445	-0.2769551	0.20217964	-0.25360858	0.18335247	-0.2349655	-0.2427089
-0.06735068	-0.032198943	-0.107498065	-0.05195228	0.02708371	-0.023717226	0.094520755	0.030211352	0.05361869	-0.019603102	0.03878956	0.09258105	-0.09259182	-0.056293167	0.01770111	0.05059699
0.18578675	0.23945606	-0.22433138	0.2695784	-0.22771554	0.31831065	-0.2920224	-0.2063554	-0.23806058	0.21548443	-0.25319102	0.22753875	-0.2352928	0.25049818	-0.26009378	-0.22262439
-0.006949964	-0.015974255	-0.09582017	0.009406621	0.01274472	0.03947119	-0.044005644	0.000151018	-0.00649174	0.052323535	0.02672468	0.036081955	-0.054783612	-0.06288061	-0.006617009	-0.012551176
0.2549423	0.23210059	0.17279218	0.33542868	-0.19361022	0.29889876	-0.3522916	-0.24179378	-0.22901247	0.23941094	-0.27225897	0.11561892	-0.1514829	0.17587139	-0.30326012	-0.27192163
-0.0026122122	0.036732078	-0.15953164	-0.040825106	-0.0056197597	-0.027508706	0.069312304	0.021098102	-0.013763418	-0.010460923	-0.016324759	-0.0056245136	-0.03176488	0.034221858	-0.0009632338	0.024721159
0.15957166	0.15672445	0.48666432	0.17692377	-0.093460575	0.16038576	-0.17786688	-0.10066205	-0.12558445	0.068291254	-0.13777535	-0.14747223	0.050817855	0.17852928	-0.04778579	-0.13600418
-0.22574003	-0.18790826	-0.58016646	-0.30442482	0.17718297	-0.21762542	0.25937536	0.21595179	0.22423156	-0.1526361	0.27263212	0.06998758	-0.006838819	-0.1732	0.17495632	0.14050025
-0.01744118	0.00032841926	0.0019141468	-0.03056737	-0.008231569	0.00019703773	0.043426346	0.061668362	0.09190645	-0.0027854107	0.07735783	0.018388996	0.056117587	-0.009798645	-0.02305431	0.05865717
-0.0036718396	-0.029067248	-0.09627069	0.036425754	-0.037005395	0.007959732	0.052750092	-0.048200473	-0.026524464	-0.025555857	-0.018041654	0.096599124	-0.094674766	-0.014736526	-0.0814147	-0.025998747
0.009289685	-0.06983141	0.09509101	-0.0421756	-0.021644577	0.025107166	0.045570206	0.07497379	0.047331132	0.019418202	0.04817788	0.010831784	-0.03973203	-0.018447421	-0.027485186	0.058416855
